Order_ID,Order_Date,Category,Product_Name,Quantity,Price,Sales,Region,Customer_Name,Payment_Method
AMZ101927,2024-02-11,Grocery & Gourmet,Almonds 500g,10.0,382.51,3825.1,NORTH,Vivek Gupta,Cash on Delivery
AMZ104820,2023-07-24,Office Products,Gel Pens Set,9.0,825.35,7428.15,central,Vikram Agarwal,Debit Card
AMZ100987,2023-11-18,Sports & Fitness,Cricket Bat,1.0,2551.78,2551.78, West,Anusha Kapoor,UPI
AMZ103148,2023-04-23,Furniture,Bean Bag,4.0,8917.66,35670.64,east,Nikhil Bose,Debit Card
AMZ101022,2024-12-30,Grocery & Gourmet,Green Tea Pack,,436.23,,east,Isha Chatterjee,Net Banking
AMZ102943,2024-10-14,Books,Self-Help Book,10.0,273.66,2736.6,west,Aditya Pillai,UPI
AMZ103249,2023-01-25,Electronics,USB-C Cable,5.0,716.18,3580.9,SOUTH,Arjun Kumar,Credit Card
AMZ103037,2023-04-02,Furniture,Study Table,2.0,11463.67,22927.34,EAST,Sneha Rao,UPI
AMZ103207,2023-06-10,Home & Kitchen,Storage Containers,6.0,4859.4,29156.4,EAST,Lakshmi Pillai,Debit Card
AMZ101492,2023-10-06,Electronics,Portable SSD,8.0,,, North,Neha Pillai,UPI
AMZ101795,2023-04-10,Clothing,Winter Hoodie,10.0,753.81,7538.1,NORTH,Vikram Kapoor,Credit Card
AMZ103990,2024-06-17,Office Products,Printer Paper A4,2.0,291.67,583.34, North,Zoya Verma,Debit Card
AMZ104380,2023-04-22,Sports & Fitness,Skipping Rope,9.0,806.22,7255.98,South,Kavya Kapoor,UPI
AMZ102806,2023-08-08,Beauty & Personal Care,Face Wash,1.0,1878.1,1878.1,central,Meera Menon,Cash on Delivery
AMZ102757,2023-04-06,Furniture,Office Chair,5.0,5131.83,25659.15,NORTH,Ritu Agarwal,Cash on Delivery
AMZ101933,2024-01-24,Electronics,USB-C Cable,8.0,3201.11,25608.88,SOUTH,Vivek Agarwal,Credit Card
AMZ105592,2023-12-01,Beauty & Personal Care,Hair Dryer,4.0,1767.35,7069.4,SOUTH,Lakshmi Singh,Credit Card
AMZ101423,2024-01-12,Clothing,Running Shoes,3.0,1567.01,4701.03,central,Ananya Gupta,Credit Card
AMZ101971,2024-09-27,Sports & Fitness,Resistance Bands,3.0,3072.8,9218.4, West,Shreya Malhotra,Debit Card
AMZ102156,2023-11-03,Electronics,Laptop Stand,4.0,4974.44,19897.76,EAST,Isha Iyer,Amazon Pay
AMZ103429,2023-08-07,Sports & Fitness,Yoga Mat,4.0,977.06,3908.24,central,Karthik Bhatt,Cash on Delivery
AMZ100372,2024-07-25,Books,Children's Story Book,9.0,851.75,7665.75,central,Sneha Menon,Credit Card
AMZ100046,2023-03-16,Clothing,Casual Sneakers,2.0,912.94,1825.88,east,Farhan Gupta,Net Banking
AMZ104444,2023-05-28,Office Products,Notebook Pack,5.0,777.53,3887.65,,Zoya Sharma,Debit Card
AMZ105308,2024-11-22,Furniture,Office Chair,3.0,1809.25,5427.75,central,Lakshmi Verma,Net Banking
AMZ103269,2024-05-10,Books,Children's Story Book,9.0,355.2,3196.8,central,Kavya Nair,Net Banking
AMZ105418,2024-04-04,Sports & Fitness,Cricket Bat,2.0,1832.7,3665.4,,Nikhil Joshi,Cash on Delivery
AMZ104379,2023-05-13,Sports & Fitness,Dumbbell Set,5.0,2307.87,11539.35,central,Karthik Kumar,Cash on Delivery
AMZ100718,2024-12-17,Books,Fiction Novel,8.0,588.87,4710.96,CENTRAL ,Imran Nair,Net Banking
AMZ104427,2024-07-09,Office Products,Gel Pens Set,6.0,217.09,1302.54,West,Imran Malhotra,Amazon Pay
AMZ101197,2024-12-31,Sports & Fitness,Yoga Mat,3.0,2478.04,7434.12,East,,Net Banking
AMZ101091,2024-10-07,Toys & Games,Remote Control Car,8.0,615.62,4924.96,EAST,Manoj Rao,Net Banking
AMZ103829,2024-05-18,Home & Kitchen,Air Fryer,6.0,3497.18,20983.08,East,Karthik Verma,Cash on Delivery
AMZ105532,2023-11-03,Clothing,Casual Sneakers,8.0,1392.05,11136.4,South ,Karthik Agarwal,UPI
AMZ101562,2024-04-03,Beauty & Personal Care,Lipstick Set,8.0,1113.42,8907.36,east,Vikram Reddy,Net Banking
AMZ104811,2024-08-23,Home & Kitchen,Electric Kettle,4.0,2131.92,8527.68, North,Anusha Iyer,Cash on Delivery
AMZ103995,2024-05-01,Toys & Games,Puzzle 1000pc,1.0,272.02,272.02,Central,Rahul Das,Net Banking
AMZ100502,2024-12-17,Office Products,Stapler,2.0,912.58,1825.16,south,Vivek Joshi,Credit Card
AMZ102859,2024-12-19,Grocery & Gourmet,Basmati Rice 5kg,6.0,144.71,868.26,north,Neha Chatterjee,Cash on Delivery
AMZ101485,2023-04-06,Books,Fiction Novel,8.0,341.92,2735.36,south,Divya Joshi,Net Banking
AMZ104655,2023-06-12,Grocery & Gourmet,Instant Coffee Jar,4.0,609.02,2436.08,South ,Kavya Kumar,UPI
AMZ102053,2023-08-19,Home & Kitchen,Non-Stick Pan Set,3.0,2852.74,8558.22,South ,Divya Nair,
AMZ103986,2024-07-06,Home & Kitchen,Vacuum Cleaner,8.0,606.41,4851.28,west,Karthik Bhatt,Credit Card
AMZ103219,2023-08-12,Beauty & Personal Care,Sunscreen SPF50,9.0,279.18,2512.62,CENTRAL ,Divya Bose,UPI
AMZ105709,2023-06-27,Furniture,Bookshelf,9.0,10177.33,91595.97,east,Aditya Reddy,Net Banking
AMZ102196,2024-05-07,Toys & Games,Remote Control Car,3.0,279.84,839.52,north,Sanjay Rao,Credit Card
AMZ100528,2024-10-29,Clothing,Men's T-Shirt,8.0,512.63,4101.04,South,Rahul Joshi,UPI
AMZ102129,2023-02-24,Books,Cookbook,3.0,127.34,382.02,SOUTH,Pooja Bose,Credit Card
AMZ101028,2024-11-29,Beauty & Personal Care,Perfume 100ml,4.0,1692.68,6770.72,SOUTH,Pooja Nair,Amazon Pay
AMZ105684,2023-04-08,Furniture,Study Table,10.0,10362.83,103628.3,east,Manoj Agarwal,Net Banking
AMZ101182,2023-07-01,Sports & Fitness,Skipping Rope,7.0,3434.83,24043.81,West,Lakshmi Singh,Amazon Pay
AMZ102735,2023-04-27,Home & Kitchen,Blender,6.0,1315.83,7894.98,north,Isha Das,Credit Card
AMZ103744,2024-09-07,Sports & Fitness,Skipping Rope,9.0,456.26,4106.34,central,Yash Pillai,Cash on Delivery
AMZ104242,2023-10-02,Electronics,USB-C Cable,4.0,1300.44,5201.76, North,Arjun Iyer,
AMZ105628,2023-08-24,Books,Fiction Novel,5.0,754.38,3771.9,Central,Suresh Agarwal,Cash on Delivery
AMZ105044,2023-12-18,Sports & Fitness,Resistance Bands,6.0,2536.96,15221.76,central,Pooja Chatterjee,Amazon Pay
AMZ100603,2024-04-18,Electronics,Wireless Earbuds,9.0,627.83,5650.47,south,Ritu Rao,
AMZ100706,2024-01-19,Sports & Fitness,Skipping Rope,4.0,767.62,3070.48,EAST,Shreya Chatterjee,Debit Card
AMZ105104,2023-06-25,Furniture,Study Table,10.0,8245.3,82453.0, West,Suresh Nair,Debit Card
AMZ104991,2024-01-14,Beauty & Personal Care,Face Serum,8.0,1921.03,15368.24,west,Farhan Pillai,Debit Card
AMZ101524,2024-09-07,Furniture,Bookshelf,6.0,4434.52,26607.12,South,Priya Chatterjee,Credit Card
AMZ100150,2024-12-12,Clothing,Running Shoes,5.0,810.05,4050.25,NORTH,Rahul Iyer,UPI
AMZ104683,2023-10-10,Home & Kitchen,Bed Sheet Set,3.0,3483.76,10451.28,EAST,Rahul Agarwal,Cash on Delivery
AMZ102011,2024-07-19,Toys & Games,Building Blocks Set,9.0,680.93,6128.37,south,Rahul Gupta,Cash on Delivery
AMZ101724,2024-04-15,Toys & Games,Puzzle 1000pc,5.0,522.0,2610.0,NORTH,Deepak Sharma,Credit Card
AMZ105768,2023-05-01,Electronics,Laptop Stand,10.0,5005.26,50052.6,EAST,Kavya Gupta,Net Banking
AMZ102078,2024-11-12,Home & Kitchen,Electric Kettle,3.0,2689.94,8069.82,south,Deepak Bose,Cash on Delivery
AMZ103064,2023-05-06,Electronics,Laptop Stand,4.0,827.22,3308.88,east,Meera Kapoor,Cash on Delivery
AMZ105409,2023-01-14,Sports & Fitness,Cricket Bat,9.0,1128.01,10152.09,South,Isha Kumar,Amazon Pay
AMZ105344,2023-03-18,Grocery & Gourmet,Honey 500g,6.0,837.26,5023.56,Central,Farhan Chatterjee,Credit Card
AMZ101825,2024-06-06,Toys & Games,Building Blocks Set,9.0,654.09,5886.81,EAST,Arjun Kapoor,Credit Card
AMZ104659,2024-09-12,Furniture,Office Chair,10.0,8140.06,81400.6,North,Isha Iyer,Credit Card
AMZ104900,2023-01-12,Home & Kitchen,LED Desk Lamp,1.0,3288.14,3288.14,East,Nikhil Kapoor,Net Banking
AMZ102761,2024-04-24,Home & Kitchen,Blender,3.0,3948.77,11846.31,east,Tanvi Kapoor,Credit Card
AMZ102827,2024-06-28,Grocery & Gourmet,Almonds 500g,3.0,649.28,1947.84,NORTH,Vivek Malhotra,Cash on Delivery
AMZ105349,2024-12-11,Books,Self-Help Book,5.0,811.68,4058.4,west,Nikhil Kumar,UPI
AMZ100593,2023-08-08,Grocery & Gourmet,Honey 500g,9.0,882.35,7941.15,NORTH,Neha Bose,Net Banking
AMZ105574,2023-02-01,Sports & Fitness,Cricket Bat,8.0,1843.72,14749.76, West,Rahul Verma,Credit Card
AMZ103920,2023-05-05,Sports & Fitness,Yoga Mat,4.0,1853.72,7414.88,Central,Zoya Malhotra,UPI
AMZ100183,2023-03-18,Furniture,Bookshelf,5.0,4291.29,21456.45, North,Divya Patel,Credit Card
AMZ102250,2024-06-02,Beauty & Personal Care,Trimmer,8.0,1673.63,13389.04,central,Vikram Malhotra,Net Banking
AMZ101664,2023-08-07,Beauty & Personal Care,Lipstick Set,5.0,447.52,2237.6,NORTH,Aditya Bose,Debit Card
AMZ102048,2024-06-25,Furniture,Bookshelf,1.0,12992.77,12992.77,North,Imran Reddy,UPI
AMZ101120,2024-09-09,Beauty & Personal Care,Trimmer,2.0,1220.45,2440.9,north,Shreya Verma,Credit Card
AMZ101470,2023-12-22,Toys & Games,Remote Control Car,9.0,1167.34,10506.06,South,Farhan Agarwal,Amazon Pay
AMZ105076,2024-12-10,Grocery & Gourmet,Instant Coffee Jar,10.0,854.88,8548.8,west,Neha Reddy,Amazon Pay
AMZ102857,2023-03-29,Beauty & Personal Care,Face Serum,10.0,496.67,4966.7,East,Ananya Nair,UPI
AMZ100921,2023-10-22,Office Products,Printer Paper A4,10.0,870.66,8706.6,South,Manoj Gupta,Net Banking
AMZ105647,2023-01-06,Electronics,Portable SSD,3.0,4677.05,14031.15,West,Vikram Kumar,Debit Card
AMZ103682,2024-01-01,Toys & Games,Board Game,2.0,1106.28,2212.56,EAST,Arjun Nair,Cash on Delivery
AMZ100980,2024-09-05,Electronics,Laptop Stand,2.0,3943.19,7886.38,east,Farhan Bose,Debit Card
AMZ104904,2023-03-08,Books,Self-Help Book,7.0,461.55,3230.85, West,Deepak Pillai,UPI
AMZ100584,2023-09-23,Sports & Fitness,Resistance Bands,4.0,1710.67,6842.68, North,Sanjay Iyer,
AMZ102865,2024-08-25,Furniture,Office Chair,5.0,1261.55,6307.75,north,Vivek Bose,UPI
AMZ100790,2023-06-07,Furniture,Office Chair,4.0,6271.14,25084.56, North,Tanvi Joshi,UPI
AMZ102084,2023-11-21,Sports & Fitness,Skipping Rope,3.0,2640.33,7920.99,NORTH,Suresh Reddy,Cash on Delivery
AMZ104862,2024-03-21,Beauty & Personal Care,Perfume 100ml,9.0,1028.37,9255.33,north,Sanjay Iyer,Amazon Pay
AMZ104657,2023-11-07,Sports & Fitness,Badminton Racket,7.0,829.1,5803.7,SOUTH,Farhan Rao,Cash on Delivery
AMZ104257,2023-08-22,Electronics,Portable SSD,7.0,1902.87,13320.09,CENTRAL ,Arjun Bhatt,UPI
AMZ103288,2024-01-14,Books,Children's Story Book,1.0,369.21,369.21,central,Rohan Iyer,Net Banking
AMZ101783,2024-10-10,Furniture,Bookshelf,4.0,9370.86,37483.44,west,Kavya Iyer,Debit Card
AMZ104985,2023-12-22,Clothing,Formal Shirt,4.0,1717.2,6868.8,south,Sneha Bose,UPI
AMZ102302,2023-05-12,Toys & Games,Puzzle 1000pc,5.0,440.82,2204.1,EAST,Manoj Nair,Credit Card
AMZ100013,2023-06-20,Books,Self-Help Book,7.0,411.76,2882.32,South ,Imran Bose,Credit Card
AMZ102751,2023-09-24,Home & Kitchen,Blender,1.0,4964.45,4964.45,west,Nikhil Chatterjee,UPI
AMZ101477,2023-06-06,Grocery & Gourmet,Basmati Rice 5kg,10.0,666.81,6668.1,East,Arjun Chatterjee,Credit Card
AMZ103715,2024-04-26,Electronics,Bluetooth Speaker,5.0,2163.3,10816.5,South ,Imran Rao,UPI
AMZ104493,2023-03-05,Beauty & Personal Care,Hair Dryer,4.0,1798.15,7192.6,east,Suresh Bhatt,Net Banking
AMZ104954,2023-11-28,Grocery & Gourmet,Honey 500g,7.0,490.65,3434.55,South,Shreya Gupta,Credit Card
AMZ101268,2023-06-18,Clothing,Winter Hoodie,8.0,892.31,7138.48,CENTRAL ,Yash Verma,Cash on Delivery
AMZ102582,2024-05-05,Sports & Fitness,Yoga Mat,1.0,1468.25,1468.25,west,Rohan Joshi,Cash on Delivery
AMZ100421,2024-04-10,Books,Self-Help Book,5.0,259.44,1297.2,west,Kavya Agarwal,Cash on Delivery
AMZ102021,2024-12-21,Home & Kitchen,Blender,8.0,2607.26,20858.08,Central,Tanvi Menon,Credit Card
AMZ102838,2023-06-16,Sports & Fitness,Yoga Mat,8.0,2184.86,17478.88,North,Vikram Kapoor,UPI
AMZ100491,2023-01-17,Books,Self-Help Book,5.0,697.12,3485.6,Central,Anusha Bhatt,Amazon Pay
AMZ100888,2024-12-29,Sports & Fitness,Resistance Bands,9.0,533.22,4798.98,EAST,Neha Patel,UPI
AMZ100170,2024-12-14,Office Products,Printer Paper A4,10.0,268.47,2684.7,East,Neha Chatterjee,Amazon Pay
AMZ103620,2024-03-28,Sports & Fitness,Resistance Bands,4.0,3404.04,13616.16,NORTH,Kavya Agarwal,Credit Card
AMZ101414,2023-02-27,Home & Kitchen,Vacuum Cleaner,3.0,1117.14,3351.42,Central,Rohan Kapoor,Credit Card
AMZ100522,2024-02-05,Books,Biography,3.0,623.89,1871.67,central,Vivek Reddy,Amazon Pay
AMZ101625,2024-07-02,Sports & Fitness,Cricket Bat,1.0,3108.82,3108.82,east,Meera Das,Amazon Pay
AMZ102133,2023-07-06,Books,Children's Story Book,4.0,544.8,2179.2,north,Ananya Reddy,Credit Card
AMZ102027,2024-11-15,Electronics,Wireless Earbuds,8.0,3117.06,24936.48,CENTRAL ,Rahul Malhotra,Credit Card
AMZ104542,2024-02-10,Clothing,Casual Sneakers,1.0,735.43,735.43,Central,Zoya Singh,Debit Card
AMZ102597,2023-04-05,Office Products,Notebook Pack,4.0,150.04,600.16,west,Vikram Bhatt,Cash on Delivery
AMZ103365,2024-06-16,Books,Cookbook,3.0,127.36,382.08,EAST,Shreya Sharma,Cash on Delivery
AMZ100305,2023-12-31,Books,Fiction Novel,5.0,199.91,999.55,South ,Shreya Joshi,UPI
AMZ105370,2024-06-23,Beauty & Personal Care,Lipstick Set,8.0,1777.04,14216.32,West,Deepak Reddy,Credit Card
AMZ104676,2023-10-28,Office Products,Desk Organizer,9.0,409.07,3681.63,South ,Yash Joshi,Cash on Delivery
AMZ102964,2024-08-07,Books,Self-Help Book,2.0,870.41,1740.82,Central,Ananya Bhatt,Debit Card
AMZ104012,2023-11-10,Clothing,Women's Kurti,10.0,1847.19,18471.9,South ,Isha Patel,Net Banking
AMZ103516,2023-05-07,Beauty & Personal Care,Hair Dryer,7.0,1279.75,8958.25,north,Vivek Kapoor,Amazon Pay
AMZ103914,2023-05-28,Books,Programming Guide,1.0,433.04,433.04,CENTRAL ,Suresh Bhatt,Credit Card
AMZ104973,2024-03-25,Clothing,Running Shoes,2.0,516.7,1033.4,north,Isha Patel,Cash on Delivery
AMZ103432,2024-11-14,Electronics,Mechanical Keyboard,10.0,2537.2,25372.0,East,Arjun Kumar,Credit Card
AMZ103139,2024-07-14,Office Products,Desk Organizer,3.0,412.43,1237.29,central,Ritu Malhotra,Cash on Delivery
AMZ105240,2024-07-29,Beauty & Personal Care,Face Serum,8.0,1542.0,12336.0,Central,Deepak Singh,Net Banking
AMZ103671,2023-02-05,Furniture,Bedside Table,10.0,7308.19,73081.9,,Sneha Bose,Net Banking
AMZ100670,2024-02-15,Sports & Fitness,Resistance Bands,5.0,2381.72,11908.6,South ,Neha Singh,Credit Card
AMZ103496,2023-08-21,Electronics,Wireless Earbuds,2.0,2431.35,4862.7,Central,Neha Kapoor,Credit Card
AMZ105233,2024-09-13,Grocery & Gourmet,Basmati Rice 5kg,5.0,269.03,1345.15,SOUTH,Suresh Malhotra,UPI
AMZ103143,2023-09-14,Furniture,Study Table,5.0,11756.24,58781.2,east,Ananya Agarwal,Credit Card
AMZ105062,2023-03-29,Beauty & Personal Care,Perfume 100ml,1.0,625.97,625.97,north,Neha Reddy,Amazon Pay
AMZ105204,2024-11-14,Furniture,Bean Bag,9.0,5040.35,45363.15,,Priya Patel,Debit Card
AMZ100731,2023-09-16,Sports & Fitness,Yoga Mat,2.0,3436.0,6872.0, West,Arjun Das,Debit Card
AMZ101713,2024-01-02,Home & Kitchen,Electric Kettle,10.0,3007.62,30076.2,,Vivek Bose,Debit Card
AMZ103394,2023-12-13,Electronics,Smart Watch,10.0,563.48,5634.8,east,Lakshmi Nair,Debit Card
AMZ105503,2024-09-12,Grocery & Gourmet,Instant Coffee Jar,4.0,649.37,2597.48,south,Divya Singh,Debit Card
AMZ104853,2024-11-16,Sports & Fitness,Skipping Rope,5.0,364.75,1823.75,South,Rohan Reddy,UPI
AMZ105741,2023-05-23,Books,Biography,1.0,244.38,244.38, North,Farhan Gupta,
AMZ103272,2023-05-07,Sports & Fitness,Dumbbell Set,5.0,561.51,2807.55, West,Sanjay Singh,Amazon Pay
AMZ103160,2023-12-01,Grocery & Gourmet,Instant Coffee Jar,3.0,386.84,1160.52,East,Deepak Gupta,Debit Card
AMZ105715,2024-07-27,Sports & Fitness,Badminton Racket,10.0,,,CENTRAL ,Pooja Das,UPI
AMZ102797,2023-05-16,Books,Self-Help Book,3.0,307.67,923.01,West,Ananya Singh,Cash on Delivery
AMZ103679,2023-08-29,Home & Kitchen,Non-Stick Pan Set,7.0,4159.61,29117.27,Central,Karthik Das,Credit Card
AMZ105289,2024-09-17,Grocery & Gourmet,Honey 500g,1.0,787.19,787.19,South,Sneha Agarwal,UPI
AMZ102428,2024-01-20,Office Products,Desk Organizer,7.0,772.52,5407.64,east,Sneha Agarwal,Amazon Pay
AMZ103591,2023-03-13,Toys & Games,Remote Control Car,9.0,650.04,5850.36,central,Divya Sharma,Cash on Delivery
AMZ104211,2023-08-27,Sports & Fitness,Skipping Rope,4.0,909.32,3637.28,,Anusha Chatterjee,Cash on Delivery
AMZ100404,2024-08-27,Toys & Games,Puzzle 1000pc,9.0,560.54,5044.86,north,Ananya Menon,Credit Card
AMZ102638,2024-03-04,Sports & Fitness,Yoga Mat,5.0,1954.22,9771.1,CENTRAL ,Aditya Joshi,Net Banking
AMZ102335,2024-08-23,Office Products,Gel Pens Set,10.0,106.68,1066.8,central,Shreya Kapoor,UPI
AMZ105587,2024-10-09,Office Products,Whiteboard Marker Set,1.0,412.87,412.87,EAST,Deepak Rao,
AMZ103808,2023-10-02,Office Products,Desk Organizer,6.0,350.67,2104.02,Central,Sneha Das,Credit Card
AMZ100075,2023-07-14,Electronics,USB-C Cable,4.0,5839.71,23358.84,SOUTH,Suresh Kapoor,UPI
AMZ102632,2023-04-07,Beauty & Personal Care,Sunscreen SPF50,1.0,331.36,331.36,West,Arjun Agarwal,
AMZ105597,2023-12-19,Furniture,Study Table,10.0,8940.92,89409.2,East,Shreya Das,UPI
AMZ104908,2023-05-18,Clothing,Formal Shirt,4.0,1252.2,5008.8,east,Deepak Nair,Net Banking
AMZ105158,2023-09-14,Office Products,Gel Pens Set,5.0,452.01,2260.05,East,Rohan Das,Net Banking
AMZ104857,2023-02-26,Beauty & Personal Care,Lipstick Set,7.0,1838.78,12871.46,West,Deepak Gupta,
AMZ101038,2023-02-15,Grocery & Gourmet,Basmati Rice 5kg,9.0,539.98,4859.82,west,Divya Agarwal,UPI
AMZ102565,2023-10-27,Electronics,USB-C Cable,6.0,824.86,4949.16,,Deepak Patel,UPI
AMZ103745,2023-11-19,Books,Self-Help Book,3.0,230.72,692.16,SOUTH,Isha Bose,Amazon Pay
AMZ101566,2023-12-08,Furniture,Bookshelf,9.0,6104.2,54937.8,NORTH,Sanjay Singh,Net Banking
AMZ100245,2024-05-22,Clothing,Running Shoes,2.0,2122.74,4245.48,central,Tanvi Bhatt,Amazon Pay
AMZ102793,2024-08-10,Home & Kitchen,Air Fryer,3.0,636.32,1908.96,South ,Sanjay Reddy,Cash on Delivery
AMZ103260,2024-09-05,Furniture,Study Table,7.0,2276.1,15932.7,east,Imran Joshi,Net Banking
AMZ102668,2023-05-04,Books,Self-Help Book,8.0,115.45,923.6,CENTRAL ,Aditya Das,Credit Card
AMZ103668,2023-12-20,Sports & Fitness,Resistance Bands,5.0,790.89,3954.45,west,Vivek Reddy,Debit Card
AMZ100878,2023-02-01,Clothing,Formal Shirt,10.0,2222.18,22221.8,south,Vikram Malhotra,Debit Card
AMZ100133,2023-11-28,Books,Self-Help Book,2.0,765.43,1530.86,SOUTH,Vivek Menon,Debit Card
AMZ102158,2024-07-10,Electronics,Portable SSD,10.0,2842.91,28429.1,central,Kavya Patel,Net Banking
AMZ103401,2024-03-19,Electronics,Power Bank,3.0,1956.11,5868.33,central,Tanvi Sharma,Net Banking
AMZ102954,2024-12-14,Books,Programming Guide,3.0,254.61,763.83,South,Farhan Bose,Amazon Pay
AMZ100686,2023-11-09,Sports & Fitness,Resistance Bands,1.0,1642.63,1642.63,West,Vivek Kapoor,Amazon Pay
AMZ100983,2024-06-13,Grocery & Gourmet,Instant Coffee Jar,3.0,584.3,1752.9,North,Vivek Pillai,Cash on Delivery
AMZ105190,2024-03-06,Electronics,Action Camera,3.0,5724.82,17174.46,South,Imran Chatterjee,Debit Card
AMZ103053,2024-09-19,Grocery & Gourmet,Cooking Oil 1L,8.0,450.57,3604.56,SOUTH,Lakshmi Chatterjee,Credit Card
AMZ103008,2023-01-08,Electronics,Action Camera,6.0,5358.02,32148.12,NORTH,Anusha Malhotra,Cash on Delivery
AMZ105771,2024-01-13,Electronics,Smart Watch,5.0,5882.48,29412.4,NORTH,Sneha Bhatt,Cash on Delivery
AMZ100051,2024-11-05,Electronics,Portable SSD,4.0,3327.29,13309.16,CENTRAL ,Rohan Chatterjee,Credit Card
AMZ102902,2024-05-19,Home & Kitchen,Air Fryer,10.0,4920.33,49203.3,South,Lakshmi Iyer,Debit Card
AMZ103729,2023-03-27,Sports & Fitness,Badminton Racket,9.0,1541.6,13874.4,East,Kavya Sharma,Credit Card
AMZ102333,2024-12-17,Office Products,Desk Organizer,7.0,259.29,1815.03, North,Manoj Malhotra,Net Banking
AMZ102912,2024-09-15,Electronics,Wireless Earbuds,3.0,2957.7,8873.1,East,Priya Sharma,Credit Card
AMZ104511,2024-06-30,Beauty & Personal Care,Lipstick Set,10.0,501.65,5016.5,EAST,Manoj Verma,Debit Card
AMZ104157,2024-11-30,Home & Kitchen,Electric Kettle,10.0,3678.41,36784.1,EAST,Sanjay Menon,Cash on Delivery
AMZ102035,2023-08-09,Home & Kitchen,Air Fryer,1.0,4229.64,4229.64,east,Ritu Verma,Credit Card
AMZ101740,2023-06-19,Home & Kitchen,Vacuum Cleaner,7.0,2912.26,20385.82,South ,Imran Patel,UPI
AMZ105450,2024-03-15,Grocery & Gourmet,Honey 500g,10.0,356.51,3565.1,EAST,,Amazon Pay
AMZ102373,2024-06-19,Furniture,Study Table,5.0,8960.99,44804.95,Central,Priya Pillai,Amazon Pay
AMZ105258,2023-05-09,Clothing,Winter Hoodie,1.0,576.8,576.8,CENTRAL ,Deepak Patel,UPI
AMZ102942,2023-02-17,Books,Cookbook,4.0,237.3,949.2,SOUTH,Imran Gupta,Credit Card
AMZ102762,2024-05-11,Office Products,Notebook Pack,3.0,305.26,915.78,central,Arjun Iyer,Amazon Pay
AMZ103851,2024-04-28,Grocery & Gourmet,Honey 500g,7.0,746.57,5225.99,South,Isha Patel,Cash on Delivery
AMZ101578,2024-06-23,Home & Kitchen,Blender,7.0,2932.28,20525.96,south,Sanjay Singh,UPI
AMZ103790,2023-09-18,Electronics,Mechanical Keyboard,3.0,1215.2,3645.6,,Rohan Verma,Amazon Pay
AMZ103983,2023-07-22,Home & Kitchen,LED Desk Lamp,9.0,2702.33,24320.97,South ,Anusha Kapoor,Net Banking
AMZ101974,2023-11-12,Sports & Fitness,Yoga Mat,10.0,1864.41,18644.1,west,Suresh Patel,Debit Card
AMZ104605,2023-03-01,Sports & Fitness,Skipping Rope,10.0,2789.93,27899.3,,Arjun Reddy,UPI
AMZ105189,2024-03-08,Office Products,Printer Paper A4,5.0,645.29,3226.45,NORTH,,Credit Card
AMZ104576,2023-08-23,Furniture,Bedside Table,,2328.65,,EAST,Neha Bhatt,Debit Card
AMZ103274,2024-02-02,Electronics,Smart Watch,1.0,5879.09,5879.09,South,Priya Agarwal,Amazon Pay
AMZ102090,2023-10-09,Beauty & Personal Care,Face Wash,1.0,705.21,705.21,central,Vikram Nair,Credit Card
AMZ100501,2024-10-27,Home & Kitchen,Non-Stick Pan Set,3.0,2180.02,6540.06,west,Deepak Singh,Amazon Pay
AMZ102114,2023-12-18,Beauty & Personal Care,Sunscreen SPF50,2.0,709.38,1418.76,central,Tanvi Iyer,Amazon Pay
AMZ103876,2023-02-21,Home & Kitchen,Bed Sheet Set,10.0,2167.9,21679.0,west,Karthik Das,Cash on Delivery
AMZ104330,2023-08-27,Books,Fiction Novel,3.0,610.91,1832.73,west,Shreya Joshi,Net Banking
AMZ104987,2023-10-11,Sports & Fitness,Resistance Bands,7.0,2346.54,16425.78,South ,Imran Kapoor,Credit Card
AMZ101370,2024-10-26,Grocery & Gourmet,Almonds 500g,4.0,303.76,1215.04,SOUTH,Kavya Reddy,Credit Card
AMZ104884,2024-11-16,Clothing,Women's Kurti,-8.0,2344.0,18752.0,SOUTH,Divya Reddy,Net Banking
AMZ103872,2023-07-22,Toys & Games,Board Game,2.0,470.21,940.42,Central,Zoya Reddy,UPI
AMZ101316,2023-08-10,Clothing,Winter Hoodie,7.0,1030.66,7214.62,west,Arjun Menon,Amazon Pay
AMZ102314,2023-10-19,Office Products,Printer Paper A4,8.0,182.26,1458.08,south,Divya Pillai,Net Banking
AMZ100267,2024-05-04,Toys & Games,Remote Control Car,6.0,1028.59,6171.54,central,Sanjay Das,Cash on Delivery
AMZ100175,2023-05-26,Toys & Games,Board Game,9.0,1964.59,17681.31,SOUTH,Aditya Chatterjee,Credit Card
AMZ100845,2023-01-30,Electronics,Portable SSD,8.0,5675.38,45403.04,west,Deepak Menon,UPI
AMZ100338,2024-05-16,Home & Kitchen,Blender,2.0,1180.44,2360.88,East,Deepak Menon,Amazon Pay
AMZ105421,2024-04-04,Furniture,Bedside Table,2.0,12179.76,24359.52,East,Kavya Chatterjee,Cash on Delivery
AMZ100564,2023-01-25,Electronics,Smart Watch,3.0,1957.24,5871.72,South,Shreya Singh,Credit Card
